frame,reporte_medico
frame_33074,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33075,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33076,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33077,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33078,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33079,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33080,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33081,This is a colonoscopy frame from a patient with no polyps.
frame_33082,This is a colonoscopy frame from a patient with no polyps.
frame_33083,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33084,This is a colonoscopy frame from a patient with no polyps.
frame_33085,This is a colonoscopy frame from a patient with no polyps.
frame_33086,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33087,This is a colonoscopy frame from a patient with no polyps.
frame_33088,This is a colonoscopy frame from a patient with no polyps.
frame_33089,This is a colonoscopy frame from a patient with no polyps.
frame_33090,This is a colonoscopy frame from a patient with no polyps.
frame_33091,This is a colonoscopy frame from a patient with no polyps.
frame_33092,This is a colonoscopy frame from a patient with no polyps.
frame_33093,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33094,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33095,This is a colonoscopy frame from a patient with no polyps.
frame_33096,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33097,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33098,This is a colonoscopy frame from a patient with no polyps.
frame_33099,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33100,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33101,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33102,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33103,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33104,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33105,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33106,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33107,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33108,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33109,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33110,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33111,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33112,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33113,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33114,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33115,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33116,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33117,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33118,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33119,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33120,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33121,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33122,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33123,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33124,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33125,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33126,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33127,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33128,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33129,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33130,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33131,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33132,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33133,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33134,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33135,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33136,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33137,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33138,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33139,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33140,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33141,This is a colonoscopy frame from a patient with no polyps.
frame_33142,This is a colonoscopy frame from a patient with no polyps.
frame_33143,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33144,This is a colonoscopy frame from a patient with no polyps.
frame_33145,This is a colonoscopy frame from a patient with no polyps.
frame_33146,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33147,This is a colonoscopy frame from a patient with no polyps.
frame_33148,This is a colonoscopy frame from a patient with no polyps.
frame_33149,This is a colonoscopy frame from a patient with no polyps.
frame_33150,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33151,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33152,This is a colonoscopy frame from a patient with no polyps.
frame_33153,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33154,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33155,This is a colonoscopy frame from a patient with no polyps.
frame_33156,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33157,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33158,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33159,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33160,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33161,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33162,This is a colonoscopy frame from a patient with no polyps.
frame_33163,This is a colonoscopy frame from a patient with no polyps.
frame_33164,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33165,This is a colonoscopy frame from a patient with no polyps.
frame_33166,This is a colonoscopy frame from a patient with no polyps.
frame_33167,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33168,This is a colonoscopy frame from a patient with no polyps.
frame_33169,This is a colonoscopy frame from a patient with no polyps.
frame_33170,This is a colonoscopy frame from a patient with no polyps.
frame_33171,This is a colonoscopy frame from a patient with no polyps.
frame_33172,This is a colonoscopy frame from a patient with no polyps.
frame_33173,This is a colonoscopy frame from a patient with no polyps.
frame_33174,This is a colonoscopy frame from a patient with no polyps.
frame_33175,This is a colonoscopy frame from a patient with no polyps.
frame_33176,This is a colonoscopy frame from a patient with no polyps.
frame_33177,This is a colonoscopy frame from a patient with no polyps.
frame_33178,This is a colonoscopy frame from a patient with no polyps.
frame_33179,This is a colonoscopy frame from a patient with no polyps.
frame_33180,This is a colonoscopy frame from a patient with no polyps.
frame_33181,This is a colonoscopy frame from a patient with no polyps.
frame_33182,This is a colonoscopy frame from a patient with no polyps.
frame_33183,This is a colonoscopy frame from a patient with no polyps.
frame_33184,This is a colonoscopy frame from a patient with no polyps.
frame_33185,This is a colonoscopy frame from a patient with no polyps.
frame_33186,This is a colonoscopy frame from a patient with no polyps.
frame_33187,This is a colonoscopy frame from a patient with no polyps.
frame_33188,This is a colonoscopy frame from a patient with no polyps.
frame_33189,This is a colonoscopy frame from a patient with no polyps.
frame_33190,This is a colonoscopy frame from a patient with no polyps.
frame_33191,This is a colonoscopy frame from a patient with no polyps.
frame_33192,This is a colonoscopy frame from a patient with no polyps.
frame_33193,This is a colonoscopy frame from a patient with no polyps.
frame_33194,This is a colonoscopy frame from a patient with no polyps.
frame_33195,This is a colonoscopy frame from a patient with no polyps.
frame_33196,This is a colonoscopy frame from a patient with no polyps.
frame_33197,This is a colonoscopy frame from a patient with no polyps.
frame_33198,This is a colonoscopy frame from a patient with no polyps.
frame_33199,This is a colonoscopy frame from a patient with no polyps.
frame_33200,This is a colonoscopy frame from a patient with no polyps.
frame_33201,This is a colonoscopy frame from a patient with no polyps.
frame_33202,This is a colonoscopy frame from a patient with no polyps.
frame_33203,This is a colonoscopy frame from a patient with no polyps.
frame_33204,This is a colonoscopy frame from a patient with no polyps.
frame_33205,This is a colonoscopy frame from a patient with no polyps.
frame_33206,This is a colonoscopy frame from a patient with no polyps.
frame_33207,This is a colonoscopy frame from a patient with no polyps.
frame_33208,This is a colonoscopy frame from a patient with no polyps.
frame_33209,This is a colonoscopy frame from a patient with no polyps.
frame_33210,This is a colonoscopy frame from a patient with no polyps.
frame_33211,This is a colonoscopy frame from a patient with no polyps.
frame_33212,This is a colonoscopy frame from a patient with no polyps.
frame_33213,This is a colonoscopy frame from a patient with no polyps.
frame_33214,This is a colonoscopy frame from a patient with no polyps.
frame_33215,This is a colonoscopy frame from a patient with no polyps.
frame_33216,This is a colonoscopy frame from a patient with no polyps.
frame_33217,This is a colonoscopy frame from a patient with no polyps.
frame_33218,This is a colonoscopy frame from a patient with no polyps.
frame_33219,This is a colonoscopy frame from a patient with no polyps.
frame_33220,This is a colonoscopy frame from a patient with no polyps.
frame_33221,This is a colonoscopy frame from a patient with no polyps.
frame_33222,This is a colonoscopy frame from a patient with no polyps.
frame_33223,This is a colonoscopy frame from a patient with no polyps.
frame_33224,This is a colonoscopy frame from a patient with no polyps.
frame_33225,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33226,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33227,This is a colonoscopy frame from a patient with no polyps.
frame_33228,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33229,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33230,This is a colonoscopy frame from a patient with no polyps.
frame_33231,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33232,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33233,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33234,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33235,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33236,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33237,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33238,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33239,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33240,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33241,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33242,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33243,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33244,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33245,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33246,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33247,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33248,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33249,This is a colonoscopy frame from a patient with no polyps.
frame_33250,This is a colonoscopy frame from a patient with no polyps.
frame_33251,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33252,This is a colonoscopy frame from a patient with no polyps.
frame_33253,This is a colonoscopy frame from a patient with no polyps.
frame_33254,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33255,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33256,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33257,This is a colonoscopy frame from a patient with no polyps.
frame_33258,This is a colonoscopy frame from a patient with no polyps.
frame_33259,This is a colonoscopy frame from a patient with no polyps.
frame_33260,This is a colonoscopy frame from a patient with no polyps.
frame_33261,This is a colonoscopy frame from a patient with no polyps.
frame_33262,This is a colonoscopy frame from a patient with no polyps.
frame_33263,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33264,This is a colonoscopy frame from a patient with no polyps.
frame_33265,This is a colonoscopy frame from a patient with no polyps.
frame_33266,This is a colonoscopy frame from a patient with no polyps.
frame_33267,This is a colonoscopy frame from a patient with no polyps.
frame_33268,This is a colonoscopy frame from a patient with no polyps.
frame_33269,This is a colonoscopy frame from a patient with no polyps.
frame_33270,This is a colonoscopy frame from a patient with no polyps.
frame_33271,This is a colonoscopy frame from a patient with no polyps.
frame_33272,This is a colonoscopy frame from a patient with no polyps.
frame_33273,This is a colonoscopy frame from a patient with no polyps.
frame_33274,This is a colonoscopy frame from a patient with no polyps.
frame_33275,This is a colonoscopy frame from a patient with no polyps.
frame_33276,This is a colonoscopy frame from a patient with no polyps.
frame_33277,This is a colonoscopy frame from a patient with no polyps.
frame_33278,This is a colonoscopy frame from a patient with no polyps.
frame_33279,This is a colonoscopy frame from a patient with no polyps.
frame_33280,This is a colonoscopy frame from a patient with no polyps.
frame_33281,This is a colonoscopy frame from a patient with no polyps.
frame_33282,This is a colonoscopy frame from a patient with no polyps.
frame_33283,This is a colonoscopy frame from a patient with no polyps.
frame_33284,This is a colonoscopy frame from a patient with no polyps.
frame_33285,This is a colonoscopy frame from a patient with no polyps.
frame_33286,This is a colonoscopy frame from a patient with no polyps.
frame_33287,This is a colonoscopy frame from a patient with no polyps.
frame_33288,This is a colonoscopy frame from a patient with no polyps.
frame_33289,This is a colonoscopy frame from a patient with no polyps.
frame_33290,This is a colonoscopy frame from a patient with no polyps.
frame_33291,This is a colonoscopy frame from a patient with no polyps.
frame_33292,This is a colonoscopy frame from a patient with no polyps.
frame_33293,This is a colonoscopy frame from a patient with no polyps.
frame_33294,This is a colonoscopy frame from a patient with no polyps.
frame_33295,This is a colonoscopy frame from a patient with no polyps.
frame_33296,This is a colonoscopy frame from a patient with no polyps.
frame_33297,This is a colonoscopy frame from a patient with no polyps.
frame_33298,This is a colonoscopy frame from a patient with no polyps.
frame_33299,This is a colonoscopy frame from a patient with no polyps.
frame_33300,This is a colonoscopy frame from a patient with no polyps.
frame_33301,This is a colonoscopy frame from a patient with no polyps.
frame_33302,This is a colonoscopy frame from a patient with no polyps.
frame_33303,This is a colonoscopy frame from a patient with no polyps.
frame_33304,This is a colonoscopy frame from a patient with no polyps.
frame_33305,This is a colonoscopy frame from a patient with no polyps.
frame_33306,This is a colonoscopy frame from a patient with no polyps.
frame_33307,This is a colonoscopy frame from a patient with no polyps.
frame_33308,This is a colonoscopy frame from a patient with no polyps.
frame_33309,This is a colonoscopy frame from a patient with no polyps.
frame_33310,This is a colonoscopy frame from a patient with no polyps.
frame_33311,This is a colonoscopy frame from a patient with no polyps.
frame_33312,This is a colonoscopy frame from a patient with no polyps.
frame_33313,This is a colonoscopy frame from a patient with no polyps.
frame_33314,This is a colonoscopy frame from a patient with no polyps.
frame_33315,This is a colonoscopy frame from a patient with no polyps.
frame_33316,This is a colonoscopy frame from a patient with no polyps.
frame_33317,This is a colonoscopy frame from a patient with no polyps.
frame_33318,This is a colonoscopy frame from a patient with no polyps.
frame_33319,This is a colonoscopy frame from a patient with no polyps.
frame_33320,This is a colonoscopy frame from a patient with no polyps.
frame_33321,This is a colonoscopy frame from a patient with no polyps.
frame_33322,This is a colonoscopy frame from a patient with no polyps.
frame_33323,This is a colonoscopy frame from a patient with no polyps.
frame_33324,This is a colonoscopy frame from a patient with no polyps.
frame_33325,This is a colonoscopy frame from a patient with no polyps.
frame_33326,This is a colonoscopy frame from a patient with no polyps.
frame_33327,This is a colonoscopy frame from a patient with no polyps.
frame_33328,This is a colonoscopy frame from a patient with no polyps.
frame_33329,This is a colonoscopy frame from a patient with no polyps.
frame_33330,This is a colonoscopy frame from a patient with no polyps.
frame_33331,This is a colonoscopy frame from a patient with no polyps.
frame_33332,This is a colonoscopy frame from a patient with no polyps.
frame_33333,This is a colonoscopy frame from a patient with no polyps.
frame_33334,This is a colonoscopy frame from a patient with no polyps.
frame_33335,This is a colonoscopy frame from a patient with no polyps.
frame_33336,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33337,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33338,This is a colonoscopy frame from a patient with no polyps.
frame_33339,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33340,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33341,This is a colonoscopy frame from a patient with no polyps.
frame_33342,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33343,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33344,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33345,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33346,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33347,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33348,This is a colonoscopy frame from a patient with no polyps.
frame_33349,This is a colonoscopy frame from a patient with no polyps.
frame_33350,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33351,This is a colonoscopy frame from a patient with no polyps.
frame_33352,This is a colonoscopy frame from a patient with no polyps.
frame_33353,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33354,This is a colonoscopy frame from a patient with no polyps.
frame_33355,This is a colonoscopy frame from a patient with no polyps.
frame_33356,This is a colonoscopy frame from a patient with no polyps.
frame_33357,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33358,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33359,This is a colonoscopy frame from a patient with no polyps.
frame_33360,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33361,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33362,This is a colonoscopy frame from a patient with no polyps.
frame_33363,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33364,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33365,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33366,This is a colonoscopy frame from a patient with no polyps.
frame_33367,This is a colonoscopy frame from a patient with no polyps.
frame_33368,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33369,This is a colonoscopy frame from a patient with no polyps.
frame_33370,This is a colonoscopy frame from a patient with no polyps.
frame_33371,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33372,This is a colonoscopy frame from a patient with no polyps.
frame_33373,This is a colonoscopy frame from a patient with no polyps.
frame_33374,This is a colonoscopy frame from a patient with no polyps.
frame_33375,This is a colonoscopy frame from a patient with no polyps.
frame_33376,This is a colonoscopy frame from a patient with no polyps.
frame_33377,This is a colonoscopy frame from a patient with no polyps.
frame_33378,This is a colonoscopy frame from a patient with no polyps.
frame_33379,This is a colonoscopy frame from a patient with no polyps.
frame_33380,This is a colonoscopy frame from a patient with no polyps.
frame_33381,This is a colonoscopy frame from a patient with no polyps.
frame_33382,This is a colonoscopy frame from a patient with no polyps.
frame_33383,This is a colonoscopy frame from a patient with no polyps.
frame_33384,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33385,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33386,This is a colonoscopy frame from a patient with no polyps.
frame_33387,This is a colonoscopy frame from a patient with no polyps.
frame_33388,This is a colonoscopy frame from a patient with no polyps.
frame_33389,This is a colonoscopy frame from a patient with no polyps.
frame_33390,This is a colonoscopy frame from a patient with no polyps.
frame_33391,This is a colonoscopy frame from a patient with no polyps.
frame_33392,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33393,This is a colonoscopy frame from a patient with no polyps.
frame_33394,This is a colonoscopy frame from a patient with no polyps.
frame_33395,This is a colonoscopy frame from a patient with no polyps.
frame_33396,This is a colonoscopy frame from a patient with no polyps.
frame_33397,This is a colonoscopy frame from a patient with no polyps.
frame_33398,This is a colonoscopy frame from a patient with no polyps.
frame_33399,This is a colonoscopy frame from a patient with no polyps.
frame_33400,This is a colonoscopy frame from a patient with no polyps.
frame_33401,This is a colonoscopy frame from a patient with no polyps.
frame_33402,This is a colonoscopy frame from a patient with no polyps.
frame_33403,This is a colonoscopy frame from a patient with no polyps.
frame_33404,This is a colonoscopy frame from a patient with no polyps.
frame_33405,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33406,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33407,This is a colonoscopy frame from a patient with no polyps.
frame_33408,This is a colonoscopy frame from a patient with no polyps.
frame_33409,This is a colonoscopy frame from a patient with no polyps.
frame_33410,This is a colonoscopy frame from a patient with no polyps.
frame_33411,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_33412,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_33413,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_33414,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33415,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33416,This is a colonoscopy frame from a patient with no polyps.
frame_33417,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33418,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33419,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_33420,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33421,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33422,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33423,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33424,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33425,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33426,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33427,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33428,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33429,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33430,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
frame_33431,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the descending colon.
