frame,reporte_medico
frame_24236,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24237,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24238,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24239,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24240,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24241,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24242,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24243,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24244,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24245,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24246,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24247,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24248,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24249,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24250,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24251,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24252,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24253,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24254,This is a colonoscopy frame from a patient with no polyps.
frame_24255,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24256,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the ascending colon.
frame_24257,This is a colonoscopy frame from a patient with a sessile hyperplastic polyp measuring 5 mm located in the ascending colon.
frame_24258,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24259,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24260,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24261,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24262,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24263,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24264,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24265,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24266,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24267,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24268,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24269,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24270,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24271,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24272,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24273,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24274,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24275,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24276,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24277,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24278,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24279,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24280,This is a colonoscopy frame from a patient with a pedunculated adenoma polyp measuring 15 mm located in the sigmoid colon.
frame_24281,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24282,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24283,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24284,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24285,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24286,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24287,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24288,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24289,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24290,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24291,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24292,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24293,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24294,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24295,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24296,This is a colonoscopy frame from a patient with no polyps.
frame_24297,This is a colonoscopy frame from a patient with no polyps.
frame_24298,This is a colonoscopy frame from a patient with no polyps.
frame_24299,This is a colonoscopy frame from a patient with no polyps.
frame_24300,This is a colonoscopy frame from a patient with no polyps.
frame_24301,This is a colonoscopy frame from a patient with no polyps.
frame_24302,This is a colonoscopy frame from a patient with no polyps.
frame_24303,This is a colonoscopy frame from a patient with no polyps.
frame_24304,This is a colonoscopy frame from a patient with no polyps.
frame_24305,This is a colonoscopy frame from a patient with no polyps.
frame_24306,This is a colonoscopy frame from a patient with no polyps.
frame_24307,This is a colonoscopy frame from a patient with no polyps.
frame_24308,This is a colonoscopy frame from a patient with no polyps.
frame_24309,This is a colonoscopy frame from a patient with no polyps.
frame_24310,This is a colonoscopy frame from a patient with no polyps.
frame_24311,This is a colonoscopy frame from a patient with no polyps.
frame_24312,This is a colonoscopy frame from a patient with no polyps.
frame_24313,This is a colonoscopy frame from a patient with no polyps.
frame_24314,This is a colonoscopy frame from a patient with no polyps.
frame_24315,This is a colonoscopy frame from a patient with no polyps.
frame_24316,This is a colonoscopy frame from a patient with no polyps.
frame_24317,This is a colonoscopy frame from a patient with no polyps.
frame_24318,This is a colonoscopy frame from a patient with no polyps.
frame_24319,This is a colonoscopy frame from a patient with no polyps.
frame_24320,This is a colonoscopy frame from a patient with no polyps.
frame_24321,This is a colonoscopy frame from a patient with no polyps.
frame_24322,This is a colonoscopy frame from a patient with no polyps.
frame_24323,This is a colonoscopy frame from a patient with no polyps.
frame_24324,This is a colonoscopy frame from a patient with no polyps.
frame_24325,This is a colonoscopy frame from a patient with no polyps.
frame_24326,This is a colonoscopy frame from a patient with no polyps.
frame_24327,This is a colonoscopy frame from a patient with no polyps.
frame_24328,This is a colonoscopy frame from a patient with no polyps.
frame_24329,This is a colonoscopy frame from a patient with no polyps.
frame_24330,This is a colonoscopy frame from a patient with no polyps.
frame_24331,This is a colonoscopy frame from a patient with no polyps.
frame_24332,This is a colonoscopy frame from a patient with no polyps.
frame_24333,This is a colonoscopy frame from a patient with no polyps.
frame_24334,This is a colonoscopy frame from a patient with no polyps.
frame_24335,This is a colonoscopy frame from a patient with no polyps.
frame_24336,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24337,This is a colonoscopy frame from a patient with no polyps.
frame_24338,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24339,This is a colonoscopy frame from a patient with no polyps.
frame_24340,This is a colonoscopy frame from a patient with no polyps.
frame_24341,This is a colonoscopy frame from a patient with no polyps.
frame_24342,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24343,This is a colonoscopy frame from a patient with no polyps.
frame_24344,This is a colonoscopy frame from a patient with no polyps.
frame_24345,This is a colonoscopy frame from a patient with no polyps.
frame_24346,This is a colonoscopy frame from a patient with no polyps.
frame_24347,This is a colonoscopy frame from a patient with no polyps.
frame_24348,This is a colonoscopy frame from a patient with no polyps.
frame_24349,This is a colonoscopy frame from a patient with no polyps.
frame_24350,This is a colonoscopy frame from a patient with no polyps.
frame_24351,This is a colonoscopy frame from a patient with no polyps.
frame_24352,This is a colonoscopy frame from a patient with no polyps.
frame_24353,This is a colonoscopy frame from a patient with no polyps.
frame_24354,This is a colonoscopy frame from a patient with no polyps.
frame_24355,This is a colonoscopy frame from a patient with no polyps.
frame_24356,This is a colonoscopy frame from a patient with no polyps.
frame_24357,This is a colonoscopy frame from a patient with no polyps.
frame_24358,This is a colonoscopy frame from a patient with no polyps.
frame_24359,This is a colonoscopy frame from a patient with no polyps.
frame_24360,This is a colonoscopy frame from a patient with no polyps.
frame_24361,This is a colonoscopy frame from a patient with no polyps.
frame_24362,This is a colonoscopy frame from a patient with no polyps.
frame_24363,This is a colonoscopy frame from a patient with no polyps.
frame_24364,This is a colonoscopy frame from a patient with no polyps.
frame_24365,This is a colonoscopy frame from a patient with no polyps.
frame_24366,This is a colonoscopy frame from a patient with no polyps.
frame_24367,This is a colonoscopy frame from a patient with no polyps.
frame_24368,This is a colonoscopy frame from a patient with no polyps.
frame_24369,This is a colonoscopy frame from a patient with no polyps.
frame_24370,This is a colonoscopy frame from a patient with no polyps.
frame_24371,This is a colonoscopy frame from a patient with no polyps.
frame_24372,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24373,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24374,This is a colonoscopy frame from a patient with no polyps.
frame_24375,This is a colonoscopy frame from a patient with no polyps.
frame_24376,This is a colonoscopy frame from a patient with no polyps.
frame_24377,This is a colonoscopy frame from a patient with no polyps.
frame_24378,This is a colonoscopy frame from a patient with no polyps.
frame_24379,This is a colonoscopy frame from a patient with no polyps.
frame_24380,This is a colonoscopy frame from a patient with no polyps.
frame_24381,This is a colonoscopy frame from a patient with no polyps.
frame_24382,This is a colonoscopy frame from a patient with no polyps.
frame_24383,This is a colonoscopy frame from a patient with no polyps.
frame_24384,This is a colonoscopy frame from a patient with no polyps.
frame_24385,This is a colonoscopy frame from a patient with no polyps.
frame_24386,This is a colonoscopy frame from a patient with no polyps.
frame_24387,This is a colonoscopy frame from a patient with no polyps.
frame_24388,This is a colonoscopy frame from a patient with no polyps.
frame_24389,This is a colonoscopy frame from a patient with no polyps.
frame_24390,This is a colonoscopy frame from a patient with no polyps.
frame_24391,This is a colonoscopy frame from a patient with no polyps.
frame_24392,This is a colonoscopy frame from a patient with no polyps.
frame_24393,This is a colonoscopy frame from a patient with no polyps.
frame_24394,This is a colonoscopy frame from a patient with no polyps.
frame_24395,This is a colonoscopy frame from a patient with no polyps.
frame_24396,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24397,This is a colonoscopy frame from a patient with no polyps.
frame_24398,This is a colonoscopy frame from a patient with no polyps.
frame_24399,This is a colonoscopy frame from a patient with no polyps.
frame_24400,This is a colonoscopy frame from a patient with no polyps.
frame_24401,This is a colonoscopy frame from a patient with no polyps.
frame_24402,This is a colonoscopy frame from a patient with no polyps.
frame_24403,This is a colonoscopy frame from a patient with no polyps.
frame_24404,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24405,This is a colonoscopy frame from a patient with no polyps.
frame_24406,This is a colonoscopy frame from a patient with no polyps.
frame_24407,This is a colonoscopy frame from a patient with no polyps.
frame_24408,This is a colonoscopy frame from a patient with no polyps.
frame_24409,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24410,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24411,This is a colonoscopy frame from a patient with a pedunculated adenoma polyp measuring 15 mm located in the sigmoid colon.
frame_24412,This is a colonoscopy frame from a patient with a pedunculated adenoma polyp measuring 15 mm located in the sigmoid colon.
frame_24413,This is a colonoscopy frame from a patient with a pedunculated adenoma polyp measuring 15 mm located in the sigmoid colon.
frame_24414,This is a colonoscopy frame from a patient with a pedunculated adenoma polyp measuring 15 mm located in the sigmoid colon.
frame_24415,This is a colonoscopy frame from a patient with a pedunculated adenoma polyp measuring 15 mm located in the sigmoid colon.
frame_24416,This is a colonoscopy frame from a patient with a subpedunculated adenoma polyp measuring 13 mm located in the sigmoid colon.
frame_24417,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the ascending colon.
frame_24418,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24419,This is a colonoscopy frame from a patient with no polyps.
frame_24420,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the rectum.
frame_24421,This is a colonoscopy frame from a patient with no polyps.
frame_24422,This is a colonoscopy frame from a patient with no polyps.
frame_24423,This is a colonoscopy frame from a patient with no polyps.
frame_24424,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the ascending colon.
frame_24425,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_24426,This is a colonoscopy frame from a patient with no polyps.
frame_24427,This is a colonoscopy frame from a patient with no polyps.
frame_24428,This is a colonoscopy frame from a patient with no polyps.
frame_24429,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_24430,This is a colonoscopy frame from a patient with no polyps.
frame_24431,This is a colonoscopy frame from a patient with no polyps.
frame_24432,This is a colonoscopy frame from a patient with no polyps.
frame_24433,This is a colonoscopy frame from a patient with no polyps.
frame_24434,This is a colonoscopy frame from a patient with no polyps.
frame_24435,This is a colonoscopy frame from a patient with no polyps.
frame_24436,This is a colonoscopy frame from a patient with no polyps.
frame_24437,This is a colonoscopy frame from a patient with no polyps.
frame_24438,This is a colonoscopy frame from a patient with no polyps.
frame_24439,This is a colonoscopy frame from a patient with no polyps.
frame_24440,This is a colonoscopy frame from a patient with no polyps.
frame_24441,This is a colonoscopy frame from a patient with no polyps.
frame_24442,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_24443,This is a colonoscopy frame from a patient with no polyps.
frame_24444,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_24445,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24446,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24447,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24448,This is a colonoscopy frame from a patient with a sessile hyperplastic polyp measuring 5 mm located in the ascending colon.
frame_24449,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24450,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24451,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24452,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24453,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the ascending colon.
frame_24454,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the ascending colon.
frame_24455,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24456,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24457,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the ascending colon.
frame_24458,This is a colonoscopy frame from a patient with no polyps.
frame_24459,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24460,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24461,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24462,This is a colonoscopy frame from a patient with no polyps.
frame_24463,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24464,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24465,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24466,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24467,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24468,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24469,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24470,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24471,This is a colonoscopy frame from a patient with no polyps.
frame_24472,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24473,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24474,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24475,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24476,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24477,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24478,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24479,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24480,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24481,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24482,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24483,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24484,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24485,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24486,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24487,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24488,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24489,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24490,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24491,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24492,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24493,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24494,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24495,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24496,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24497,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24498,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24499,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24500,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24501,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24502,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24503,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24504,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24505,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24506,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24507,This is a colonoscopy frame from a patient with a sessile hyperplastic polyp measuring 5 mm located in the ascending colon.
frame_24508,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24509,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24510,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24511,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24512,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24513,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24514,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24515,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24516,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24517,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24518,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24519,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24520,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24521,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24522,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24523,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the sigmoid colon.
frame_24524,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 4 mm located in the sigmoid colon.
frame_24525,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24526,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24527,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24528,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the ascending colon.
frame_24529,This is a colonoscopy frame from a patient with no polyps.
frame_24530,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24531,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_24532,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the ascending colon.
frame_24533,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the ascending colon.
frame_24534,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the ascending colon.
frame_24535,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the ascending colon.
frame_24536,This is a colonoscopy frame from a patient with no polyps.
frame_24537,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_24538,This is a colonoscopy frame from a patient with no polyps.
frame_24539,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the sigmoid colon.
frame_24540,This is a colonoscopy frame from a patient with no polyps.
frame_24541,This is a colonoscopy frame from a patient with no polyps.
frame_24542,This is a colonoscopy frame from a patient with a flat elevated mucosal adenoma polyp measuring 3 mm located in the transverse colon.
frame_24543,This is a colonoscopy frame from a patient with a subpedunculated adenoma polyp measuring 12 mm located in the sigmoid colon.
frame_24544,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_24545,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 5 mm located in the rectum.
frame_24546,This is a colonoscopy frame from a patient with a sessile hyperplastic polyp measuring 5 mm located in the ascending colon.
frame_24547,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_24548,This is a colonoscopy frame from a patient with a sessile adenoma polyp measuring 3 mm located in the transverse colon.
frame_24549,This is a colonoscopy frame from a patient with a sessile hyperplastic polyp measuring 5 mm located in the ascending colon.
frame_24550,This is a colonoscopy frame from a patient with a sessile hyperplastic polyp measuring 5 mm located in the ascending colon.
frame_24551,This is a colonoscopy frame from a patient with a sessile hyperplastic polyp measuring 5 mm located in the ascending colon.
frame_24552,This is a colonoscopy frame from a patient with no polyps.
